user_id,hidden_time,time_to_completion,reach_end,raw_session_length,session_length,SP,MP,LP,VLP,NARRATIVE_ELEMENT_CHANGE,PLAY_PAUSE_BUTTON_CLICKED,LINK_CHOICE_CLICKED,SUBTITLES_BUTTON_CLICKED,BACK_BUTTON_CLICKED,SEEK_FORWARD_BUTTON_CLICKED,VIDEO_SCRUBBED,WINDOW_ORIENTATION_CHANGE,VOLUME_CHANGE,FULLSCREEN_BUTTON_CLICKED,SEEK_BACKWARD_BUTTON_CLICKED,NEXT_BUTTON_CLICKED,BROWSER_VISIBILITY_CHANGE,USER_SET_VARIABLE,total_events,FA-Score,AE-Score,PU-Score,RW-Score,UES-Score
57b3cc4d-d6be-450b-8d80-2bfb4d4a2cf2,2.632,2509.064,True,3269.104,3266.4719999999998,0,0,0,0,49,0,22,0,0,0,0,0,0,0,0,0,6,0,77,1.33,3.0,4.0,3.33,2.92
129142a8-1946-4036-b1f2-bf8b96f9e3dc,0.0,962.801,True,1558.7,1558.7,3,9,7,11,44,2,30,0,0,0,1,2,0,4,0,46,0,0,129,2.67,2.67,4.33,4.67,3.58
e717290b-5418-4d5b-8f09-99b11ab1cd1f,127.46,4276.532,True,5509.718,5382.258,7,0,1,2,87,0,48,0,0,0,8,0,0,2,0,0,3,0,148,4.67,5.0,5.0,5.0,4.92
60d7efa7-22c8-4053-bcf7-8afd5a16daf6,14.687,2451.981,True,3424.964,3410.277,0,0,0,2,57,0,27,0,0,0,0,0,0,1,0,2,3,0,90,4.0,3.67,4.33,4.0,4.0
d1998726-9d15-4e46-b8de-3814ff81e8c7,7552.596,3478.075,True,12218.599,4666.003000000001,10,5,5,17,79,14,24,0,46,1,5,0,0,2,0,12,9,0,192,4.67,5.0,4.0,4.67,4.58
c3dd1c18-20a5-4247-8969-8ff95c66ab0b,0.0,1737.036,True,1939.148,1939.148,0,0,0,0,38,0,17,0,0,0,0,7,0,0,0,0,1,0,63,2.33,4.33,4.33,4.0,3.75
bafd2d7d-c06e-48f3-8c31-7c4e308c71b4,0.0,1763.944,True,2501.993,2501.993,11,16,27,19,90,8,52,0,0,0,66,0,0,0,0,0,1,0,217,5.0,5.0,5.0,5.0,5.0
d46b5cdc-d2b0-49f4-a120-838bd5b8842f,0.0,3314.186,True,4212.714,4212.714,1,0,0,5,59,4,25,0,0,0,0,0,0,0,1,2,0,0,91,4.33,5.0,5.0,5.0,4.83
620f8eee-3d64-4f8f-b389-26570ec33e3f,202.288,2698.737,True,3588.004,3385.716,4,3,0,4,62,0,26,0,6,0,0,0,0,2,4,4,3,0,107,5.0,5.0,5.0,5.0,5.0
c21ab610-3a1c-4fa8-9193-5fe91e78007d,369.4309999999999,3787.833,True,5924.887,5555.456,4,1,0,9,72,10,45,0,0,0,0,0,0,0,0,0,17,0,144,4.33,3.33,3.67,4.67,4.0
a625b818-6e2c-433d-bd37-1112870c449b,1632.853,1593.2,True,3823.907,2191.054,0,0,0,0,56,0,39,0,0,0,0,4,0,0,0,0,3,0,102,5.0,4.0,4.33,5.0,4.58
694f40f4-231d-453a-81f1-6ebc7b262872,0.0,1938.619,True,2091.172,2091.172,17,2,3,6,49,2,43,0,0,36,0,0,0,1,0,0,1,0,132,2.0,3.33,2.67,3.0,2.75
483dcfa6-628b-4936-af84-023112ab64b8,1.98,1733.849,True,1920.143,1918.163,1,2,0,2,50,0,32,0,0,0,3,0,0,0,0,4,2,0,91,3.33,4.67,4.0,4.67,4.17
d161a9fc-fc09-4928-a71c-124cb94722ee,0.0,1540.677,True,1803.848,1803.848,0,1,0,1,47,0,23,0,0,0,0,1,0,2,0,0,1,0,74,2.67,2.33,3.67,2.67,2.84
029a5235-19a1-4ef6-9eb3-7e67ec58e738,0.0,1819.964,True,2038.342,2038.342,0,1,0,1,40,0,13,0,0,0,1,2,0,1,0,0,1,0,58,4.33,4.33,4.0,5.0,4.42
bcb120c9-6e4b-4cd4-8333-a23f1518aeed,0.0,1799.594,True,2637.929,2637.929,0,0,0,0,49,0,26,0,0,0,0,3,0,0,0,0,1,0,79,2.0,3.33,3.33,4.0,3.16
a7aa9c37-6c88-4c74-891e-077530cadd29,0.0,4163.618,True,5476.992,5476.992,1,0,1,11,79,8,37,0,0,0,0,0,0,2,0,2,0,0,128,3.67,4.0,4.67,5.0,4.34
fd4d5d15-fd25-4de7-974c-2f8527bbd156,130.90200000000002,4110.417,True,4852.592,4721.69,3,2,4,14,76,14,140,0,0,4,4,8,0,0,3,2,19,0,270,2.67,4.67,4.0,5.0,4.08
202575f9-265b-4281-8773-106914b26ddd,0.0,1944.941,True,2866.28,2866.28,1,0,0,4,52,0,32,0,0,3,0,1,0,2,0,0,1,0,91,2.67,3.67,4.33,4.0,3.67
692ace42-b893-4351-ad68-4b1af5a0b882,5.425,1988.299,True,2256.714,2251.2889999999998,1,0,0,4,48,0,13,0,0,0,0,6,0,5,0,0,3,0,75,1.67,3.67,4.33,4.0,3.42
4ae6ffb5-2832-438b-891e-b7a22fb6114f,0.0,2099.742,True,2991.69,2991.69,0,0,0,1,48,0,30,0,0,0,1,2,0,0,0,0,0,0,81,4.0,4.33,3.33,3.67,3.83
6509dfb9-2fbb-4186-8ff7-cc4a1676a469,650.6220000000001,1931.975,True,3443.202,2792.58,0,0,0,0,50,0,25,0,0,0,0,0,0,0,0,0,4,0,79,4.33,5.0,5.0,5.0,4.83
78e0972c-e01d-4873-bf22-1310f21dce04,234.40699999999998,4436.166,True,4863.479,4629.072,0,0,0,4,72,4,36,0,0,0,0,0,0,0,0,0,6,0,118,4.33,4.0,4.67,5.0,4.5
1d89694c-42cb-4ea6-af76-b90fc3c31098,2931.824,1993.4479999999999,True,5340.471,2408.6469999999995,0,0,0,5,48,2,47,0,0,0,2,6,0,1,0,0,5,0,111,3.67,5.0,4.67,5.0,4.58
37b9e537-c0c3-4103-91d4-089ee3c00a95,0.0,2853.009,True,3109.389,3109.389,0,0,0,1,65,0,33,0,0,0,0,0,0,1,0,0,0,0,99,3.33,1.67,2.33,5.0,3.08
66696839-fd8a-4346-a3f3-840c2601eb20,0.0,4552.092,True,5766.64,5766.64,10,6,0,8,85,6,44,0,0,6,0,0,0,2,9,0,0,0,152,3.33,2.33,4.67,4.0,3.58
9d52676c-f9ae-47af-8bd1-00c1a158287c,0.0,2450.055,True,2673.963,2673.963,0,0,0,0,47,0,20,0,0,0,0,0,0,0,0,0,0,0,67,2.33,4.0,5.0,3.33,3.66
f16c4086-3f44-4852-b28f-008defb47a32,0.0,2003.531,True,2244.092,2244.092,0,1,0,3,50,0,27,0,0,0,1,0,0,2,0,2,0,0,82,4.33,5.0,2.0,3.33,3.66
c73daea4-c6c3-4130-9ed3-48c5b860cb5f,17.929000000000002,1646.041,True,1872.88,1854.951,7,3,2,5,37,6,18,0,0,10,0,0,0,8,0,0,7,0,86,4.0,3.0,3.0,3.33,3.33
95d01a27-bd94-4861-ab08-9f4a2ba33066,0.0,2839.782,True,3049.433,3049.433,2,0,1,4,50,2,27,0,0,2,3,0,0,0,0,0,0,0,84,3.0,4.33,3.33,4.33,3.75
41618334-5033-4ee2-b257-f9703e222136,0.0,1644.721,True,2156.982,2156.982,1,0,0,1,63,0,25,0,0,3,0,0,0,0,0,0,0,0,91,3.67,4.0,4.33,4.33,4.08
6c521e99-e0c0-49b5-bf59-bc38d81cfd69,0.0,2854.758,True,3076.887,3076.887,1,0,0,3,57,2,38,0,0,0,0,4,0,2,0,0,1,0,104,2.67,4.0,5.0,4.33,4.0
52bf4110-0b13-4165-9dc2-4d1a6536ab7d,2200.01,3673.303,True,6514.268,4314.258,4,1,4,7,78,8,26,0,8,0,1,0,0,0,0,12,3,0,136,3.67,4.33,4.67,4.67,4.34
02e46de3-0b13-4425-8a50-0d70bdd7eb89,0.0,1351.516,True,2175.834,2175.834,6,9,6,3,60,0,28,0,4,4,1,0,0,1,0,32,0,0,130,1.67,3.0,4.33,3.0,3.0
6938f9cf-627d-4102-bc52-2d070334ba47,0.0,2290.056,True,2597.655,2597.655,2,1,1,6,43,4,14,0,0,2,0,0,0,0,1,2,1,0,67,3.33,3.67,5.0,4.33,4.08
77a689fd-3337-4133-8133-b271ebbd9e80,31674.616,3320.092,True,78001.124,46326.507999999994,2,2,0,3,66,0,39,0,0,0,0,0,0,2,0,0,5,0,112,3.33,4.33,3.0,5.0,3.92
00254fa7-1c10-4794-a7ea-756ab59268f8,592.748,2511.854,True,3832.964,3240.216,9,6,5,14,67,14,65,0,0,0,1,15,0,10,0,20,7,0,199,3.0,4.33,3.67,5.0,4.0
055ae55d-90d6-4957-8c7a-2a7cf9163013,0.0,971.082,True,2132.25,2132.25,11,7,7,10,84,0,26,0,44,0,0,0,0,0,0,50,0,0,204,2.33,3.0,3.67,4.0,3.25
56975ef3-14ac-49c0-8f62-1f299fcb19d3,0.0,3627.18,True,3918.113,3918.113,1,0,2,3,77,0,34,0,10,0,0,0,0,4,0,0,1,0,126,4.33,4.0,4.33,4.0,4.16
f0544cbd-eff7-48f9-b2c0-7d6232b3e023,179.905,2231.321,True,3243.107,3063.2019999999998,3,1,0,3,61,0,36,0,2,0,5,0,0,0,0,2,5,0,111,3.33,3.0,3.67,3.33,3.33
3db6b747-714c-45e5-b3de-34cac20224ff,0.0,3284.351,True,3943.846,3943.846,6,3,5,7,75,16,37,0,4,0,1,0,0,0,0,2,1,0,136,5.0,5.0,5.0,5.0,5.0
0e45586a-c966-4741-b55e-1a09c683aa16,0.0,2739.667,True,2952.619,2952.619,1,0,0,1,58,0,34,0,0,0,1,2,0,1,0,0,1,0,97,4.0,3.0,4.33,4.33,3.92
f83f657c-063f-4e9c-8a3b-18bd18703ec1,0.0,3366.842,True,3625.43,3625.43,0,0,1,1,62,0,27,0,0,0,0,0,0,0,0,4,0,0,93,3.0,2.0,3.33,2.67,2.75
87e71c4b-2b36-46bd-ab92-0f5f34a1a8b3,0.0,1602.508,True,1827.731,1827.731,5,1,2,3,39,2,21,0,10,0,4,0,0,4,0,2,0,0,82,1.0,2.33,3.0,1.67,2.0
8efe1d7e-3085-48e0-a46e-a741f60b6ede,7.297000000000001,1693.984,True,1900.533,1893.2359999999999,1,1,0,2,40,0,14,0,0,0,0,0,0,0,5,2,5,0,66,2.67,4.0,2.67,3.0,3.08
88892494-4d09-42f6-aae3-db71d8cb5de9,1581.085,1011.8430000000001,True,3037.25,1456.165,7,6,2,7,48,2,28,0,0,0,8,0,0,0,0,16,4,0,106,2.67,3.0,3.0,3.0,2.92
89fa9528-2369-4ad3-95c9-de97800ede0a,8.318999999999999,815.266,True,1786.345,1778.026,9,9,9,5,62,2,52,0,26,0,23,0,0,0,0,2,20,0,187,1.67,4.0,2.67,3.67,3.0
6c32db0a-6d5c-4b9b-80f4-5ea64a39db80,5400.681,682.072,True,6536.51,1135.8290000000006,4,11,7,7,47,0,30,0,0,3,0,0,0,0,1,50,6,0,137,4.0,5.0,4.33,5.0,4.58
d4141ef0-32c8-4488-9b29-3f6fc98c5ba8,0.0,1757.382,True,1992.608,1992.608,0,0,1,2,51,0,31,0,0,0,0,0,0,1,0,4,0,0,87,3.67,4.0,4.67,4.0,4.08
758204bf-e2eb-400b-9127-3e09f35e1af4,0.0,2894.895,True,3236.812,3236.812,0,0,0,4,55,0,19,0,0,0,2,0,0,2,0,0,0,0,78,2.67,3.0,4.33,3.33,3.33
5a42f446-3f9c-416f-bd11-148e0dfe82c7,366.89599999999996,3429.339,True,3981.582,3614.6859999999997,0,1,1,1,64,4,31,0,0,0,0,0,0,0,0,0,8,0,107,1.33,2.33,3.67,1.0,2.08
a7aa4f6b-b8b9-47dd-a5e5-7fb217a637e1,2.165,3793.422,True,4402.57,4400.405,1,1,0,4,69,4,35,0,6,0,0,0,0,0,0,0,5,0,119,4.67,4.33,4.0,5.0,4.5
56d2de13-aecb-4f98-a36b-c68f93b78d2b,113.574,1901.768,True,3165.678,3052.104,0,0,2,7,48,6,22,0,0,0,0,0,0,0,0,6,7,0,89,2.0,4.0,5.0,4.0,3.75
a261f6a2-c96d-47a4-87aa-2eb0b6ac077b,954.433,4025.9480000000003,True,6075.543,5121.11,3,0,1,10,57,10,29,0,8,2,0,0,0,0,3,2,9,0,120,3.67,4.33,3.0,3.33,3.58
52d1d977-de18-45de-bf55-cec1bd33a94d,4.143,2176.343,True,3502.428,3498.285,0,0,0,2,57,0,28,0,0,0,0,0,0,0,0,4,4,0,93,3.67,3.0,4.0,4.0,3.67
f1e5ee8d-ce19-4631-94d2-f899b8d67277,4033.951,5515.089999999999,True,9837.563,5803.612,5,2,1,19,48,24,22,0,0,0,0,0,0,2,0,8,4,0,108,4.0,3.67,5.0,4.33,4.25
f4d4f847-f957-405d-a1e9-00317ca2e017,0.0,2555.317,True,2779.746,2779.746,14,8,4,7,59,8,29,0,0,12,0,4,0,3,4,26,0,0,145,4.0,4.33,5.0,5.0,4.58
9d660b53-4f05-4800-8d70-5b584025ee4c,3.44,1093.661,True,1413.553,1410.113,16,9,3,6,36,0,19,0,0,0,33,0,0,0,0,4,3,0,95,2.33,2.0,3.0,2.67,2.5
1264791b-0332-420c-939c-03eda6e03e1d,0.0,3717.321,True,3887.603,3887.603,3,3,3,4,79,0,52,0,0,1,2,2,0,3,0,14,1,0,154,4.0,4.0,4.67,4.33,4.25
53f67b05-7d64-41d5-8d09-a7daa89b587d,1.09,1549.616,True,2012.879,2011.789,1,0,0,1,42,0,21,0,0,0,0,0,0,2,0,0,3,0,68,4.33,3.33,1.67,4.67,3.5
2a2492f0-a824-40cb-8f69-80dfec733621,5.797000000000001,1717.152,True,2641.494,2635.697,0,0,0,3,51,0,22,0,0,0,0,0,0,3,0,0,4,0,80,4.0,4.0,4.0,4.67,4.17
a207cd6c-ea67-4f9b-aaac-bb13a6bdb557,0.0,4362.441,True,5071.616,5071.616,4,0,0,7,73,4,31,0,2,0,0,0,0,3,4,2,0,0,119,3.0,4.33,4.67,4.33,4.08
d3959b20-1dc4-44e3-9ad3-9fe05860309c,0.0,3145.651,True,3849.729,3849.729,0,1,0,5,65,2,21,0,0,0,0,0,0,2,0,0,0,0,90,5.0,5.0,5.0,5.0,5.0
cb63a75d-95e3-4059-af13-fe97e8af644b,0.001,2195.48,True,3094.225,3094.2239999999997,2,2,1,4,58,4,57,0,0,0,4,0,0,0,0,2,3,0,128,2.67,3.0,3.0,3.0,2.92
b6da09d5-2a67-428e-9751-571373e6b2e2,0.0,559.078,True,903.659,903.659,4,15,15,2,43,0,4,0,2,0,1,0,0,0,0,68,1,0,119,1.0,1.0,2.33,1.0,1.33
92afb792-dd2f-4fcf-8bd1-903aa8058327,8.344999999999999,421.947,True,869.318,860.973,4,7,6,4,35,2,19,0,0,1,1,0,0,0,0,40,6,0,104,5.0,4.67,4.0,5.0,4.67
c0a4a2bf-1973-4a75-b54f-28c1b904799a,77.81299999999999,2955.989,True,3809.548,3731.7349999999997,0,0,0,2,60,0,37,0,0,0,0,0,0,2,0,0,6,0,105,4.0,3.67,5.0,4.33,4.25
81d61262-d091-453b-9019-6437acbf0d26,5663.707,3743.9660000000003,True,9713.14,4049.432999999999,0,0,0,0,73,0,39,0,0,0,0,1,0,0,0,0,38,0,151,5.0,4.67,4.67,5.0,4.84
f361295d-1760-42a4-bd7d-c467c994fd01,11.701,1779.578,True,1964.016,1952.315,2,1,0,5,46,4,58,0,0,0,1,0,0,0,0,0,2,0,111,3.67,3.67,5.0,3.33,3.92
8d5626c0-1131-4765-820f-cf3ed50a30cc,0.0,3537.336,True,4542.781,4542.781,0,0,0,2,78,2,40,0,0,0,0,0,0,0,0,0,1,0,121,3.0,4.67,5.0,4.67,4.34
c527aade-4026-48fd-9d0c-7ed1edc63c66,0.0,2804.109,True,3137.955,3137.955,12,8,0,10,54,8,23,0,16,0,8,0,0,0,7,2,0,0,118,4.67,5.0,3.33,5.0,4.5
548a700e-6cb1-48b3-b9b7-980e0e82aaf5,0.0,1888.754,True,2074.672,2074.672,6,1,2,2,53,8,38,0,0,0,5,0,0,2,0,0,1,0,107,3.0,5.0,2.33,4.0,3.58
0f9f09c2-0c1f-4f1f-acb4-c6f1b6db4059,238.52,2877.374,True,5432.647,5194.1269999999995,5,7,1,21,59,20,40,0,0,0,0,0,0,12,0,2,5,0,138,4.0,4.0,4.33,4.0,4.08
d19f52e9-d945-4f32-bb90-0e90357dddb1,0.0,3655.491,True,4967.055,4967.055,4,1,2,3,80,0,49,0,0,0,0,3,0,4,0,10,2,0,148,3.67,5.0,4.67,4.67,4.5
e9d6f60b-cf61-40fa-882b-3fc9bab6dfec,0.0,2210.044,True,3224.217,3224.217,2,1,0,3,47,2,25,0,6,0,0,0,0,1,0,0,0,0,81,2.33,3.0,4.67,3.0,3.25
0cb3697e-7482-4c70-ab4c-fa4c821d0083,0.0,3399.171,True,3617.736,3617.736,0,0,0,0,64,0,34,0,0,0,0,1,0,0,0,0,0,0,99,5.0,4.67,4.67,5.0,4.84
5f236320-1a27-4bc5-9863-d7766b51e3cf,7.079,2653.7019999999998,True,2826.694,2819.615,0,0,0,4,56,0,24,0,0,0,0,0,0,3,0,2,3,0,88,4.0,4.0,3.33,4.0,3.83
76cbe9b5-115a-490d-a6d9-0c1203e8bb34,0.0,1911.814,True,2587.255,2587.255,5,2,8,4,55,10,27,0,2,0,2,0,0,0,0,20,0,0,116,4.0,4.67,4.67,5.0,4.58
42ccc26f-c376-4da3-ac97-281c7f7191b1,0.0,1777.904,True,2518.535,2518.535,5,1,0,1,49,0,18,0,6,0,3,2,0,1,0,2,1,0,82,3.67,4.67,5.0,5.0,4.58
ee522054-0140-4c1c-ab0b-42efd03838ea,238582.64800000002,2013.554,True,244531.05,5948.401999999973,1,1,0,2,45,2,21,0,2,0,0,0,0,0,4,2,5,0,81,3.33,3.67,3.67,4.0,3.67
27c00bac-4086-4863-9cb6-c317251d1a6c,0.0,1685.309,True,1859.707,1859.707,4,1,0,6,38,6,16,0,0,3,1,0,0,0,0,2,0,0,66,4.33,4.0,5.0,5.0,4.58
1e686fdf-c268-47c3-a1a7-3e6635abb4a2,0.0,3057.157,True,3317.271,3317.271,0,0,0,1,55,0,39,0,0,0,0,4,0,1,0,0,1,0,100,4.0,3.67,4.33,4.33,4.08
76b290df-066b-4438-8ba0-341cbafbf5eb,0.0,2919.956,True,3172.175,3172.175,0,0,0,4,60,2,32,0,0,0,0,0,0,2,0,0,1,0,97,3.33,4.0,4.33,5.0,4.16
4498d0f7-f743-4b17-8da4-e93d3941a81f,0.0,912.695,True,1019.128,1019.128,4,4,7,7,42,0,75,0,0,0,11,0,0,0,0,22,0,0,150,3.67,3.0,3.0,3.0,3.17
1efb8275-e266-4af1-9920-8d5a72e8de54,0.0,2623.073,True,2843.089,2843.089,0,2,0,4,56,2,29,0,0,1,0,2,0,2,0,2,1,0,95,3.33,3.0,4.67,3.0,3.5
fe8f1caa-1115-4854-9387-69910f007f28,0.0,688.342,True,926.27,926.27,9,10,7,3,40,0,31,0,0,0,0,0,0,0,0,64,0,0,135,3.33,4.67,4.0,4.33,4.08
c7571a72-78e2-4cb5-9242-035139bcf006,3.644,2891.1270000000004,True,3328.98,3325.3360000000002,0,0,0,0,61,0,32,0,0,0,0,0,0,0,0,0,4,0,97,3.33,3.67,3.67,4.0,3.67
10bbc492-8725-41d3-8875-f98443402399,0.0,2058.735,True,2239.774,2239.774,0,0,0,0,41,0,16,0,0,0,0,0,0,0,0,0,0,0,57,3.67,3.0,4.67,3.0,3.58
2cbcd6f4-2518-4ef0-a2ca-3fcb27728a75,18.52,1775.084,True,2401.978,2383.458,0,0,0,1,49,0,20,0,0,0,0,0,0,0,0,2,6,0,77,4.67,4.33,5.0,4.33,4.58
6c4cb685-9fd0-4a7e-bbfd-0bc234a57279,5.639,2933.745,True,3694.9,3689.261,0,0,0,7,64,2,32,0,2,0,4,0,0,0,0,2,2,0,108,3.67,4.33,5.0,5.0,4.5
aa15c952-d11e-4759-81ce-1ce5d3f13f3f,9.335,420.411,True,846.594,837.259,4,13,8,3,39,0,31,0,0,0,6,0,0,1,0,68,2,0,147,1.0,2.0,2.33,3.33,2.16
b39d92ed-0ae1-47fb-b26f-2e296c33b33b,0.0,2598.598,True,3547.01,3547.01,0,3,1,3,68,0,31,0,12,0,1,2,0,0,0,0,0,0,114,4.33,4.33,5.0,5.0,4.66
f7c8b4ae-4206-4179-a4d7-1368d79cf39e,0.0,2075.904,True,2253.248,2253.248,1,1,1,2,51,0,18,0,0,0,3,0,0,0,0,2,0,0,74,3.67,3.33,4.0,4.33,3.83
00b61874-00fc-4df8-a648-330c597a52d3,5.892,4177.917,True,5504.063,5498.171,4,0,2,6,91,6,36,0,20,0,0,0,0,1,0,4,2,0,160,4.67,5.0,5.0,5.0,4.92
061703ed-e553-46fc-a91c-f98e4744b5be,0.0,1654.953,True,2676.931,2676.931,4,2,1,10,54,0,41,0,0,3,0,1,0,2,0,24,0,0,125,4.67,3.67,4.33,4.67,4.34
4ee7753e-763a-402f-a7d0-787085f9f5ae,13543.448,1624.985999999999,True,16281.735,2738.2870000000003,0,2,1,6,48,4,22,0,0,0,0,0,0,0,0,10,8,0,92,4.0,4.0,5.0,4.33,4.33
09f21498-c6e5-46c1-99fd-fb41bbe1470f,225.788,2937.931,True,3339.058,3113.27,5,5,2,19,48,21,24,0,0,0,3,1,0,0,0,14,16,0,127,4.67,4.33,5.0,5.0,4.75
9f348530-ab78-43a6-930d-6d203b0d0f46,0.098,1891.241,True,2712.256,2712.158,0,0,0,0,54,0,30,0,0,0,0,0,0,0,0,0,2,0,86,3.67,5.0,5.0,5.0,4.67
a3664597-26f0-4d1f-91e2-a54458218886,0.0,5434.509,True,5642.328,5642.328,6,3,2,12,58,8,30,0,0,0,11,0,0,2,0,4,0,0,113,1.33,1.33,3.67,2.67,2.25
7e732bde-59e9-4ecf-a603-a715aba91693,0.5830000000000001,1978.707,True,2214.76,2214.177,0,0,0,6,44,4,18,0,0,0,0,0,0,2,0,0,5,0,73,2.67,4.0,4.0,3.67,3.58
658a507f-80af-453c-aa2c-7356f436783d,0.0,2724.074,True,2814.54,2814.54,3,2,5,9,63,0,41,0,6,0,0,3,0,2,0,30,1,0,146,4.67,3.0,3.67,3.0,3.58
